date,year,trt_yr,yr_mon,month,peak,stream,ratio,mean.chla,mean.afdm,mean.dm,mean.bf.ratio,mean.cp,mean.cn,mean.np,se.chla,se.afdm,se.dm,se.bf.ratio,se.cp,se.cn,se.np,mean.mass.p,mean.mass.n,Light,Discharge,Temp,mean.light2,mean.discharge2,mean.temp2,mean.din2,mean.srp2,mean.np2,light2.z,temp2.z,discharge2.z,addN2.z,addP2.z,addNP2.z
7/10/2012,2012,YR1,2012-07,7,notpeak,7,128,11.95121667,0.07058125,0.752055556,0.186464889,299.8094168,8.157570399,37.03766925,6.793986665,0.010025414,0.256111451,0.108228204,77.92411299,0.31465215,10.23684646,0.004908591,0.067002636,0.50670308,5.196436429,16.6366129,0.584095116,4.682556152,15.26280645,609.6639038,18.89127194,76.45672326,-0.543594408,1.128346206,-0.587637498,1.29590687,0.079333171,0.980167238
8/10/2012,2012,YR2,2012-08,8,notpeak,7,128,0.678810417,0.0816,0.695111111,0.005407986,170.666194,8.796130823,19.40241652,0.541791212,NA,NA,NA,NA,NA,NA,0.007638284,0.066929556,0.580116018,3.868322899,15.79456519,0.543409549,4.532379664,16.21558905,612.3118859,16.77887219,107.3964723,-0.641891994,1.272620967,-0.634844569,1.30027404,-0.010552764,1.257630656
9/10/2012,2012,YR2,2012-09,9,notpeak,7,128,6.557075,0.089175,0.841872222,0.061371396,152.300376,6.856643955,23.44694091,4.75741683,0.011756914,0.152703888,0.043948092,1.554604692,0.428967131,1.783405426,0.006618754,0.073707542,0.786359906,5.735214126,14.9636,0.683237962,4.801768513,15.3790826,600.4169227,12.02701759,98.79480547,-0.330146875,1.146428504,-0.551229505,1.280506153,-0.262947614,1.189463739
10/10/2012,2012,YR2,2012-10,10,notpeak,7,128,0.110322917,0.113691667,1.408953703,0.001173258,269.4733583,6.002043173,44.94760976,0.110322917,0.013849641,0.184942811,0.001173258,18.12554786,0.192270783,3.093681569,0.003530733,0.072923367,0.684055845,6.874971078,11.47148387,0.735207876,6.305092602,13.21754194,575.7873177,10.99921548,150.6769905,-0.230338747,0.785555617,-0.156777994,1.238299092,-0.330662993,1.534121254
11/10/2012,2012,YR2,2012-11,11,notpeak,7,128,3.069572917,0.154401389,1.1522,0.016386881,259.4285614,7.703939527,34.02666081,2.919270808,0.016183216,0.195792281,0.015440435,30.78168281,0.237878637,4.759254692,0.008837649,0.136660383,0.667162921,3.939503248,7.2176,0.675609383,5.407237163,9.344541935,547.2728216,10.13966159,110.301861,-0.345433435,-0.0406079,-0.379249814,1.187118778,-0.392342764,1.279427024
12/10/2012,2012,YR2,2012-12,12,notpeak,7,128,0.4438875,0.066851389,0.589930556,0.007870364,101.6978086,9.135787973,11.23670333,0.16336229,0.014232292,0.148568513,0.003252094,13.48388184,0.886949992,1.2573157,0.006931993,0.034307905,0.827526416,5.004864305,6.383889113,0.747344669,4.472183777,6.800744557,518.701043,10.90812575,128.4630831,-0.208047428,-0.797695496,-0.654207434,1.133087945,-0.336966675,1.403885183
1/10/2013,2013,YR2,2013-01,1,notpeak,7,128,0.348490625,0.0491,0.613766667,0.007469789,367.0572468,8.84577098,42.01640481,0.102922828,0.008754309,0.125261227,0.001959248,29.82439863,0.439046036,6.109907548,0.001001731,0.016730943,0.619848648,14.36640925,6.237292675,0.723687532,9.685636778,6.310590894,507.9069783,11.34350424,74.69359137,-0.251840929,-0.97591869,0.464915185,1.111897343,-0.307299745,0.961116814
2/10/2013,2013,YR2,2013-02,2,notpeak,7,128,0.105455729,0.027345833,0.358439583,0.003967894,NA,NA,NA,0.035161227,0.002251657,0.029652816,0.001388282,NA,NA,NA,0.000808351,NA,1.461789774,12.64957842,4.464808408,1.040819211,13.50799384,5.351050542,525.7281912,10.25822911,83.50853212,0.242915609,-1.368891955,0.946641452,1.146647753,-0.383530299,1.0522059
3/10/2013,2013,YR2,2013-03,3,peak,7,128,4.239644792,0.064555556,0.665444444,0.063733608,226.0819116,8.701099982,26.15570684,1.291610507,0.012020045,0.127338787,0.019774004,28.00604577,0.160436487,3.645622681,0.001886721,0.023569324,1.743892944,10.8994133,4.158666788,1.602841359,11.77449586,4.311737598,426.678753,8.89872916,106.4694497,0.830749324,-1.883413477,0.747737031,0.936294365,-0.491299667,1.25055184
4/10/2013,2013,YR2,2013-04,4,peak,7,128,68.61955626,0.263033334,1.628723611,0.225649554,161.3969636,7.930545222,20.54269596,31.73312324,0.066129616,0.101837145,0.048087943,45.08660446,0.317650352,5.729383977,0.032544685,0.244381055,3.586250357,11.26430875,8.156102431,2.66507165,11.08186103,6.15738461,431.8862559,9.958082065,78.74406442,1.522983568,-1.034475709,0.659938086,0.948518231,-0.406040331,1.004237326
5/10/2013,2013,YR2,2013-05,5,peak,7,128,57.98961875,0.274983334,1.344181945,0.393480534,200.9024839,10.84954655,18.30920301,7.522368602,0.07607626,0.530242548,0.220278131,80.78034936,0.867373228,6.879537452,0.037121273,0.406131881,2.089042001,4.510142654,10.42736526,2.837646179,7.887225702,9.291733846,517.6572094,11.30398765,92.44081938,1.608406432,-0.054110548,0.167455192,1.131058074,-0.309945026,1.135182899
6/10/2013,2013,YR2,2013-06,6,peak,7,128,52.04905417,0.204055556,1.957222222,0.249678107,430.1633809,6.195697228,68.8743878,9.635818534,0.023994275,0.332667464,0.026608757,110.2337646,0.130071049,16.66151798,0.010058184,0.258364212,0.561366576,NA,13.4519625,1.325204289,4.510142654,11.93966388,439.9014382,8.31025308,80.65303158,0.571785863,0.543298018,-0.641967302,0.967047651,-0.543162355,1.023796388
7/10/2013,2013,YR2,2013-07,7,notpeak,7,128,10.45947778,0.118986111,1.727236111,0.070704408,335.8569835,6.413782278,53.19642372,7.666644714,0.017921838,0.518936994,0.045268463,38.63023469,0.227603236,7.844398397,0.003063612,0.066530963,0.407948509,NA,13.81096591,0.484657542,NA,13.63146421,397.61126,6.47676551,92.95718696,-0.797670284,0.859024164,NA,0.865196827,-0.732113707,1.139731358
